Wall time,Step,Value
1593779380.3121266,1093,1.09726881980896
1593779380.4067442,1099,0.908600926399231
1593779380.4863596,1104,1.0535905361175537
1593779381.3011143,1156,0.8280882835388184
1593779381.3800442,1161,0.8586581945419312
1593779381.3956885,1162,1.1327838897705078
1593779381.6821315,1180,0.7695396542549133
1593779381.887805,1193,0.7142936587333679
1593779382.6867006,1244,0.9820615649223328
1593779382.956974,1261,0.9136161208152771
1593779383.8244543,1316,0.7033584117889404
1593779383.8715837,1319,0.8303213715553284
1593779384.091918,1333,0.5145999193191528
1593779384.1561275,1337,0.8475006818771362
1593779384.916092,1385,0.7126343846321106
1593779385.0265815,1392,0.4271547794342041
1593779385.371147,1414,0.8796077966690063
1593779385.5599597,1426,0.6514787673950195
1593779385.7187757,1436,0.7078824043273926
1593779386.1894832,1466,0.8218437433242798
1593779386.3599231,1477,0.4093129634857178
1593779386.5784461,1491,0.8608530759811401
1593779387.0809197,1523,0.42025113105773926
1593779387.535818,1552,0.6334574818611145
1593779387.7880585,1568,0.7547047138214111
1593779388.0393755,1584,0.8560935854911804
1593779388.1024249,1588,0.4878488779067993
1593779388.3682754,1605,0.6847676038742065
1593779388.9208412,1640,0.7741485834121704
1593779389.58418,1682,0.40519416332244873
1593779389.7240312,1691,0.5347445011138916
1593779389.8976738,1702,0.4732382893562317
1593779390.007269,1709,0.7126574516296387
1593779390.1478357,1718,0.5677884221076965
1593779390.3669696,1732,1.0523617267608643
1593779390.3983269,1734,0.48792707920074463
1593779390.4458733,1737,0.5790740251541138
1593779391.1416678,1781,0.5559425354003906
1593779391.8496668,1826,0.9183789491653442
1593779392.1315088,1844,0.2329857349395752
1593779392.2747004,1853,0.4011198878288269
1593779392.4796553,1866,0.5741889476776123
1593779392.5275905,1869,0.7431538701057434
1593779392.6526053,1877,0.6438770890235901
1593779393.2795796,1917,0.5389477014541626
1593779393.5509412,1934,0.5160994529724121
1593779393.7077127,1944,0.5249450206756592
1593779393.755028,1947,0.9003323316574097
1593779394.6033587,2001,0.9878984689712524
1593779394.7933474,2013,0.47544246912002563
1593779395.1535196,2036,0.4831925630569458
1593779395.776997,2076,1.1674375534057617
1593779395.7920713,2077,0.6172488927841187
1593779395.9177094,2085,1.0193264484405518
1593779395.9785106,2089,0.7696691155433655
1593779396.0871892,2096,0.40166276693344116
1593779396.9216914,2149,0.4316697120666504
1593779397.0306416,2156,0.8210963010787964
1593779397.5207648,2187,0.5519672632217407
1593779397.5842953,2191,0.4604771137237549
1593779397.7120705,2199,0.5327224731445312
1593779397.8387156,2207,0.5679411888122559
1593779397.9011836,2211,0.24696707725524902
1593779398.2186327,2231,0.09766566753387451
1593779398.2954714,2236,0.37070995569229126
1593779398.310906,2237,0.4004223942756653
1593779398.6146867,2257,0.38550281524658203
1593779398.6901517,2262,0.3065059185028076
1593779398.9748375,2281,0.9579751491546631
1593779399.2166939,2297,0.3372359275817871
1593779399.367144,2307,0.30829334259033203
1593779399.5490623,2319,0.6300556063652039
1593779399.9380324,2345,0.13375604152679443
1593779400.0729997,2354,0.5832226872444153
1593779400.6164775,2389,0.8297401070594788
1593779400.631777,2390,-0.08537411689758301
1593779400.6632223,2392,0.7694803476333618
1593779401.3502653,2436,0.8228293657302856
1593779401.4732418,2444,0.5847234725952148
1593779401.6133058,2453,0.8148587346076965
1593779401.643713,2455,0.3445665240287781
1593779401.7208004,2460,0.5639543533325195
1593779402.111733,2485,0.881277859210968
1593779402.1278224,2486,0.3694462776184082
1593779402.2827756,2496,1.2407116889953613
1593779402.3142297,2498,0.48940056562423706
1593779402.3922815,2503,0.6127890348434448
1593779402.6102023,2517,0.32711076736450195
1593779402.7029111,2523,0.5082257390022278
1593779402.84414,2532,0.5726357698440552
1593779403.0820987,2547,0.365756630897522
1593779403.1766105,2553,0.2850238084793091
1593779403.9857183,2606,0.4490917921066284
1593779405.1731231,2685,0.34784913063049316
1593779405.445052,2703,0.807662308216095
1593779406.0013983,2740,0.6506742238998413
1593779406.2123756,2754,0.27031874656677246
1593779406.7384958,2789,0.4200451374053955
1593779407.9839706,2872,0.8460208177566528
1593779408.341713,2896,0.5455111265182495
1593779409.406215,2967,0.20764648914337158
1593779409.5260127,2975,0.5494719743728638
1593779410.0689979,3011,0.7703372240066528
1593779410.4710813,3038,0.32589423656463623
1593779410.5164738,3041,0.651599645614624
1593779411.386188,3099,0.09104633331298828
1593779412.3128765,3161,0.4926307797431946
1593779412.5542774,3177,0.5994808673858643
1593779412.8240526,3195,0.4074469804763794
1593779412.8388047,3196,0.144739031791687
1593779413.3519835,3230,0.4717092514038086
1593779413.5012321,3240,0.22364652156829834
1593779413.5461168,3243,0.6296026110649109
1593779413.560733,3244,0.4731326103210449
1593779413.5909405,3246,0.3473316431045532
1593779413.6053662,3247,0.6570355892181396
1593779414.4713972,3305,0.5299805402755737
1593779415.0714629,3345,0.6825225353240967
1593779415.536712,3376,0.8370633125305176
1593779415.9393091,3403,0.39235520362854004
1593779416.013637,3408,0.4141005277633667
1593779416.3438594,3430,0.7828217148780823
1593779416.6307175,3449,0.34730565547943115
1593779416.857571,3464,0.2788691520690918
1593779417.0977118,3480,0.7911574840545654
1593779417.5307608,3509,0.914042055606842
1593779417.575156,3512,0.6558293104171753
1593779417.9625745,3537,0.3275235891342163
1593779418.9422848,3600,0.2588365077972412
1593779419.2235057,3618,0.6137975454330444
1593779419.2552657,3620,0.5232858657836914
1593779419.2871416,3622,0.39794921875
1593779419.3824973,3628,0.22648358345031738
1593779419.8223877,3656,0.6218177676200867
1593779420.0426066,3670,0.44180524349212646
1593779420.905906,3726,0.6309728622436523
1593779420.966889,3730,0.2194077968597412
1593779421.1350222,3741,0.7869120836257935
1593779421.9460588,3793,0.46030986309051514
1593779422.2752728,3814,0.973204493522644
1593779422.3535368,3819,0.015148639678955078
1593779422.3842924,3821,1.0376754999160767
1593779422.5389807,3831,0.28242313861846924
1593779423.0519824,3864,0.6014935374259949
1593779423.2395473,3876,0.06085789203643799
1593779424.0266979,3928,0.2324972152709961
1593779424.449769,3956,-0.18398630619049072
1593779424.8730848,3984,0.2813900113105774
1593779425.4430747,4022,0.6316913366317749
1593779425.6103,4033,0.31393909454345703
1593779425.6552572,4036,0.7690386772155762
1593779426.5123866,4093,0.4169437885284424
1593779426.5906715,4098,0.27193737030029297
1593779426.7605662,4109,0.780819833278656
1593779427.8997066,4182,0.14421820640563965
1593779428.0888755,4194,0.5373045206069946
1593779428.1203132,4196,0.10271596908569336
1593779428.1991124,4201,0.6326466798782349
1593779428.214926,4202,0.8658055067062378
1593779428.6086583,4227,0.20821011066436768
1593779428.6866074,4232,0.6851111054420471
1593779428.734303,4235,0.42982161045074463
1593779428.8607416,4243,0.027547597885131836
1593779429.175263,4263,0.43450844287872314
1593779429.2217913,4266,0.01862490177154541
1593779429.4752617,4282,-0.22719430923461914
1593779429.8226063,4304,0.8037519454956055
1593779430.0267699,4317,0.33167219161987305
1593779430.0577796,4319,0.510522186756134
1593779430.8436153,4369,0.09296345710754395
1593779431.2220805,4393,0.524167537689209
1593779431.3315136,4400,0.7611900568008423
1593779431.4249523,4406,-0.15436804294586182
1593779431.8016715,4430,0.558617115020752
1593779431.8486125,4433,0.846513569355011
1593779432.7794747,4492,0.5215051770210266
1593779433.0469937,4509,0.16135966777801514
1593779433.3745246,4530,0.028455495834350586
1593779434.1303148,4578,0.0522579550743103
1593779434.176621,4581,0.5759809017181396
1593779434.9139075,4628,0.6353658437728882
1593779435.35417,4656,0.16451889276504517
1593779435.4789166,4664,0.7573427557945251
1593779435.5437484,4668,0.16948139667510986
1593779435.6702702,4676,0.4045752286911011
1593779436.2509863,4713,0.1786503791809082
1593779436.329722,4718,0.22972923517227173
1593779436.8307238,4750,0.8020613193511963
1593779436.9553466,4758,0.30302107334136963
1593779437.0978131,4767,0.7059881687164307
1593779437.4281325,4788,0.28901147842407227
1593779437.6183257,4800,0.40967559814453125
1593779437.6499538,4802,0.7221704125404358
1593779438.2455792,4840,0.37876081466674805
1593779438.434102,4852,-0.18247735500335693
1593779439.0946653,4894,0.5411629676818848
1593779440.160773,4962,0.25731897354125977
1593779440.3018394,4971,0.22002363204956055
1593779440.3488388,4974,0.9737986922264099
1593779441.5395687,5050,0.6108270883560181
1593779441.571187,5052,0.07515251636505127
1593779441.587014,5053,0.2093600034713745
1593779442.4168456,5106,0.3414354920387268
1593779442.854893,5134,0.33315789699554443
1593779443.8909464,5200,0.05975461006164551
1593779444.5065818,5239,0.5821126103401184
1593779445.926641,5329,0.49899864196777344
1593779446.1759799,5345,0.1877272129058838
1593779446.395448,5359,0.7363913059234619
1593779447.3551862,5420,0.7784184217453003
1593779447.7002337,5442,0.30264949798583984
1593779448.5317695,5495,0.4521418809890747
1593779448.8501596,5515,0.2519744634628296
1593779448.8820188,5517,0.6945562362670898
1593779449.387425,5549,-0.14123916625976562
1593779449.7633595,5573,0.20981967449188232
1593779449.9869368,5587,0.11491143703460693
1593779450.66327,5630,0.44283509254455566
1593779451.1057734,5658,0.24500375986099243
1593779451.137185,5660,0.3808232545852661
1593779451.199658,5664,0.42672669887542725
1593779451.437603,5679,0.10289895534515381
1593779452.0826497,5720,0.2483850121498108
1593779452.1297195,5723,0.23545598983764648
1593779452.9638712,5776,0.07018017768859863
1593779453.4477158,5807,0.6271392703056335
1593779453.4634418,5808,0.5287588834762573
1593779453.7306867,5825,0.05772101879119873
1593779453.7775452,5828,0.25754284858703613
1593779454.3136938,5862,0.3342304229736328
1593779454.3446262,5864,0.3000849485397339
1593779454.454816,5871,0.16929125785827637
1593779455.02173,5907,0.36266422271728516
1593779455.3502543,5928,0.68691086769104
1593779455.731571,5952,0.39177215099334717
1593779455.810254,5957,0.44161099195480347
1593779455.9068274,5963,1.162482500076294
1593779456.3311915,5990,0.18627041578292847
1593779456.6445534,6010,0.7044583559036255
1593779456.7237942,6015,0.5641273260116577
1593779456.9608917,6030,0.5230152010917664
1593779457.0393596,6035,0.8150815963745117
1593779457.7187161,6078,0.5552889108657837
1593779458.1116827,6103,0.0615464448928833
1593779458.1433878,6105,0.14008057117462158
1593779458.3906364,6121,-0.04313313961029053
1593779458.5449007,6131,0.5370898246765137
1593779459.3214154,6181,0.2381037473678589
1593779459.6174326,6200,1.047473669052124
1593779459.8187501,6213,0.24024856090545654
1593779459.9114406,6219,0.4513974189758301
1593779460.1120076,6232,0.42256391048431396
1593779461.0006506,6289,0.20598268508911133
1593779461.3583286,6312,0.7280368804931641
1593779461.4349394,6317,0.40056687593460083
1593779461.8034308,6341,0.25962162017822266
1593779461.9739537,6352,0.5571610927581787
1593779462.1432135,6363,0.39950430393218994
1593779462.3450074,6376,0.34389686584472656
1593779462.7145522,6400,0.14970052242279053
1593779464.184603,6495,-0.13403058052062988
1593779464.1999834,6496,0.31697702407836914
1593779464.2624023,6500,0.45076829195022583
1593779464.5735931,6520,0.4548717737197876
1593779465.4096513,6574,0.380893349647522
1593779465.5637946,6584,0.21495676040649414
1593779465.8603897,6603,0.3128039240837097
1593779466.6935294,6657,0.40487372875213623
1593779466.829976,6666,0.3233445882797241
1593779466.921708,6672,0.4022035002708435
1593779467.0139925,6678,0.28548383712768555
1593779467.0602968,6681,-0.07595622539520264
1593779467.1693914,6688,0.12018406391143799
1593779467.2932167,6696,0.08397865295410156
1593779467.3394217,6699,0.29635679721832275
1593779467.5248163,6711,0.4394618272781372
1593779467.9398496,6738,-0.0019112825393676758
1593779468.0015738,6742,0.5036870241165161
1593779468.1713207,6753,0.5546595454216003
1593779469.383756,6832,0.25809812545776367
1593779469.5975964,6846,0.16089141368865967
1593779469.7209306,6854,0.4657261371612549
1593779469.9517682,6869,0.21501898765563965
1593779470.9627178,6934,0.46468865871429443
1593779471.4077084,6963,0.5456098318099976
1593779471.455021,6966,0.3757741451263428
1593779471.851873,6992,0.1501857042312622
1593779472.18916,7014,0.31398332118988037
1593779473.3799782,7091,0.28315436840057373
1593779473.612988,7106,0.18321257829666138
1593779473.7369971,7114,0.31950461864471436
1593779474.0940251,7137,0.5204019546508789
1593779474.3718276,7155,0.32921302318573
1593779474.9951048,7195,0.26823222637176514
1593779475.321632,7216,0.49424290657043457
1593779475.8022063,7247,0.50510573387146
1593779476.6202662,7300,0.17438626289367676
1593779476.7920923,7311,0.39263856410980225
1593779477.0706935,7329,0.4442538022994995
1593779477.225982,7339,0.4699230194091797
1593779477.2412562,7340,-0.0854981541633606
1593779477.5356834,7359,0.28422582149505615
1593779477.8906739,7382,0.4661295413970947
1593779478.185971,7401,0.5083085298538208
1593779478.7903414,7440,0.38381826877593994
1593779478.836601,7443,0.2132120132446289
1593779478.9456365,7450,0.6641243100166321
1593779479.099896,7460,-0.07432866096496582
1593779479.1469162,7463,0.5814107656478882
1593779479.3794146,7478,0.4557077884674072
1593779479.887896,7511,0.09030938148498535
1593779480.1825738,7530,0.2790430784225464
1593779481.3986676,7609,0.22865092754364014
1593779481.9402475,7644,0.21300220489501953
1593779482.2034287,7661,0.6642501354217529
1593779482.4380956,7676,0.4693624973297119
1593779482.6111636,7687,0.4068922996520996
1593779482.7049558,7693,0.04121124744415283
1593779483.0959995,7718,0.372904896736145
1593779483.1739814,7723,0.31048715114593506
1593779483.2512724,7728,0.07310807704925537
1593779483.5317965,7746,0.22363030910491943
1593779483.7023203,7757,0.5655089616775513
1593779483.7494493,7760,0.32094550132751465
1593779484.0615482,7780,-0.21185946464538574
1593779484.184932,7788,0.5010390281677246
1593779484.3404155,7798,0.49791717529296875
1593779484.8870964,7833,0.40839827060699463
1593779484.9653893,7838,0.1844879388809204
1593779485.9184237,7899,-0.2232273817062378
1593779485.9339952,7900,0.07152116298675537
1593779486.4314287,7932,0.1955786943435669
1593779487.2279396,7983,0.6532188653945923
1593779487.3535373,7991,0.3101850748062134
1593779487.9012084,8026,0.06058335304260254
1593779488.0728002,8037,0.4370095729827881
1593779488.2608263,8049,0.2660266160964966
1593779488.5258188,8066,0.2585512399673462
1593779489.4631855,8126,0.2922546863555908
1593779490.3106709,8180,0.48792731761932373
1593779490.3735964,8184,0.21012771129608154
1593779490.5944395,8198,0.4253499507904053
1593779490.8607354,8215,0.2801724672317505
1593779490.954103,8221,0.33610999584198
1593779491.6147218,8263,0.046801090240478516
1593779491.865654,8279,0.40405702590942383
1593779492.0370417,8290,0.07332110404968262
1593779492.3023527,8307,0.7832158207893372
1593779492.6132112,8327,0.052387118339538574
1593779492.69143,8332,0.505386233329773
1593779492.7228687,8334,0.22672688961029053
1593779492.8177068,8340,0.16599726676940918
1593779493.1304135,8360,0.15221953392028809
1593779493.17685,8363,-0.13282740116119385
1593779493.2548652,8368,0.29411590099334717
1593779493.3941796,8377,0.28300154209136963
1593779494.7825465,8467,-0.05571174621582031
1593779494.7980142,8468,-0.021750807762145996
1593779494.8286104,8470,0.6653094291687012
1593779495.2613683,8498,0.2203819751739502
1593779495.338863,8503,0.33929574489593506
1593779495.4153645,8508,0.12850487232208252
1593779496.3157105,8566,1.0305005311965942
1593779496.7208025,8592,-0.06624770164489746
1593779496.8597708,8601,-0.012994766235351562
1593779497.370618,8634,0.6045655012130737
1593779497.3861716,8635,0.20063161849975586
1593779497.526161,8644,-0.03424811363220215
1593779498.1186485,8682,0.044411420822143555
1593779498.2420487,8690,0.0999373197555542
1593779498.3199008,8695,0.2254941463470459
1593779498.8139906,8727,0.706127405166626
1593779499.546199,8774,0.5831812620162964
1593779499.6082723,8778,0.39639174938201904
1593779499.9658246,8801,0.2514011859893799
1593779500.2428908,8819,0.26335620880126953
1593779500.2895505,8822,-0.10649621486663818
1593779500.6113503,8843,0.23680806159973145
1593779500.7821863,8854,-0.14570820331573486
1593779501.1549466,8878,0.15098202228546143
1593779501.2636,8885,0.005093693733215332
1593779501.5276802,8902,0.4113948345184326
1593779501.5584106,8904,0.6141167879104614
1593779501.605959,8907,0.3011608123779297
1593779501.93341,8928,0.3733597993850708
1593779502.0416098,8935,-0.06518149375915527
1593779502.3968487,8958,0.37803709506988525
1593779502.66183,8975,0.10847890377044678
1593779502.9397707,8993,0.22408592700958252
1593779503.034016,8999,0.06835305690765381
1593779503.1895623,9009,0.20334017276763916
1593779503.4841056,9028,0.2754695415496826
1593779503.904906,9055,0.17797446250915527
1593779504.0289798,9063,-0.02634108066558838
1593779504.3560102,9084,0.3979794979095459
1593779505.456162,9155,0.19024121761322021
1593779506.4054997,9216,0.3877227306365967
1593779506.5599866,9226,0.299967885017395
1593779506.667855,9233,1.0019505023956299
1593779507.084474,9260,0.28675544261932373
1593779507.4100575,9281,0.5479562282562256
1593779507.8109176,9307,0.7565799951553345
1593779507.948158,9316,-0.21151793003082275
1593779508.4437752,9348,0.45531123876571655
1593779508.7721045,9369,0.6005345582962036
1593779509.44061,9412,0.19630122184753418
1593779509.487132,9415,0.13173836469650269
1593779509.7975552,9435,0.4368346333503723
1593779509.9072304,9442,0.3095964193344116
1593779510.3096595,9468,0.3985579013824463
1593779511.388272,9538,0.27072465419769287
1593779511.5274935,9547,0.3053758144378662
1593779511.63553,9554,0.3437236547470093
1593779511.8386922,9567,0.253162145614624
1593779512.1803975,9589,0.2213134765625
1593779512.353033,9600,0.24972224235534668
1593779512.5240386,9611,0.09566175937652588
1593779512.7722003,9627,-0.030527591705322266
1593779513.1456764,9651,0.4706963896751404
1593779513.2393649,9657,-0.20446276664733887
1593779513.5983493,9680,0.261691689491272
1593779513.87652,9698,0.06437397003173828
1593779514.8297794,9759,0.27592480182647705
1593779514.9690166,9768,0.22319424152374268
1593779515.660561,9812,0.4809621572494507
1593779516.0953526,9840,0.22002077102661133
1593779516.1429074,9843,0.2460191249847412
1593779516.7681756,9883,0.4485863447189331
1593779517.1395254,9907,0.6029179096221924
1593779518.1540062,9972,0.3860514163970947
1593779519.3758836,10050,0.02792799472808838
1593779519.4552236,10055,0.4965076446533203
1593779519.5022316,10058,0.12665367126464844
1593779519.7226467,10072,0.1623607873916626
1593779519.9105,10084,0.1159433126449585
1593779520.2678545,10107,0.4399423599243164
1593779520.362518,10113,0.3127479553222656
1593779520.5946088,10128,0.4787468910217285
1593779520.843564,10144,0.5366729497909546
1593779521.214341,10168,0.40294623374938965
1593779521.4791017,10185,0.4339374303817749
1593779522.4166114,10245,0.2683892250061035
1593779522.5896327,10256,-0.03149843215942383
1593779522.9070575,10276,0.14821696281433105
1593779523.0191727,10283,0.15897703170776367
1593779523.0985184,10288,0.3166602849960327
1593779524.7966142,10396,0.6074306964874268
1593779524.8439121,10399,0.319779634475708
1593779525.173549,10420,-0.17373502254486084
1593779525.2511246,10425,0.5172595381736755
1593779525.9243033,10468,0.3806180953979492
1593779526.0959365,10479,0.17589187622070312
1593779526.2531116,10489,0.20125651359558105
1593779526.3175163,10493,0.23493742942810059
1593779526.7717235,10522,0.3562115430831909
1593779526.9118404,10531,0.5213128328323364
1593779527.2716548,10554,0.23204034566879272
1593779527.2868063,10555,0.5069825053215027
1593779527.4755116,10567,0.24238097667694092
1593779527.9630327,10598,-0.13752615451812744
1593779528.106986,10607,0.26528024673461914
1593779528.3733594,10624,-0.31799113750457764
1593779528.451899,10629,0.45602279901504517
1593779528.592976,10638,0.5254834890365601
1593779528.7179441,10646,-0.09651768207550049
1593779528.8402255,10654,0.2710995674133301
1593779529.0987186,10671,0.10309720039367676
1593779529.5616806,10701,0.3172858953475952
1593779529.7165372,10711,0.2286297082901001
1593779530.3010247,10748,0.08849740028381348
1593779530.4434147,10757,0.23637688159942627
1593779530.458604,10758,0.5347579121589661
1593779530.8020344,10780,0.3175705671310425
1593779530.9117515,10787,0.5332715511322021
1593779531.351549,10815,0.5173502564430237
1593779531.5100684,10825,0.3156900405883789
1593779531.5877643,10830,0.0036188364028930664
1593779531.761727,10841,0.18478178977966309
1593779531.9034054,10850,0.2089219093322754
1593779532.1229358,10864,0.4279041290283203
1593779532.7198186,10902,0.0778651237487793
1593779532.7669811,10905,0.09427869319915771
1593779533.2961016,10939,0.11445415019989014
1593779533.3590963,10943,0.16943740844726562
1593779533.7209046,10966,0.30149996280670166
1593779533.8152397,10972,0.07201910018920898
1593779533.8475342,10974,0.20266962051391602
1593779534.475915,11014,-0.008803188800811768
1593779534.5714943,11020,0.22253954410552979
1593779534.6029143,11022,0.1777411699295044
1593779534.7740998,11033,0.7004476189613342
1593779534.8513656,11038,0.1448683738708496
1593779535.070341,11052,0.3013269901275635
1593779535.2102299,11061,0.2952392101287842
1593779535.4624572,11077,0.13922441005706787
1593779535.8546941,11102,0.7854459881782532
1593779536.150646,11121,0.31732022762298584
1593779536.291601,11130,0.23530280590057373
1593779536.571535,11148,0.3929353952407837
1593779536.9965353,11175,0.10564827919006348
1593779537.3586078,11198,-0.0614391565322876
1593779537.390904,11200,0.1309213638305664
1593779537.406319,11201,0.007530927658081055
1593779538.328355,11260,0.253620982170105
1593779538.3752244,11263,0.2076117992401123
1593779538.5162902,11272,0.4912129044532776
1593779539.1114433,11310,0.2537202835083008
1593779539.9102838,11361,0.4271949529647827
1593779540.6983645,11411,0.20394957065582275
1593779540.8235385,11419,0.09945797920227051
1593779541.386771,11455,0.23115026950836182
1593779541.6527882,11472,0.4911121726036072
1593779541.9672334,11492,0.17863678932189941
1593779542.4064388,11520,0.4191250801086426
1593779542.452788,11523,0.12028276920318604
1593779542.562193,11530,0.06925404071807861
1593779542.5937176,11532,-0.02824091911315918
1593779542.8583424,11549,0.1989201307296753
1593779542.9832988,11557,0.22351598739624023
1593779543.1234214,11566,0.3827623128890991
1593779543.358637,11581,0.04075312614440918
1593779543.609393,11597,0.11052405834197998
1593779544.2198377,11636,0.08732879161834717
1593779544.4060044,11648,0.29709792137145996
1593779544.5943706,11660,0.004317939281463623
1593779544.7666454,11671,0.0828012228012085
1593779544.9852204,11685,-0.020070910453796387
1593779545.015732,11687,0.4165273904800415
1593779545.5828044,11723,0.48519015312194824
1593779546.1436977,11759,-0.10220766067504883
1593779546.5704684,11786,0.06435692310333252
1593779546.8102913,11801,0.7225940227508545
1593779547.281657,11831,0.284366250038147
1593779547.6582017,11855,0.4202268123626709
1593779547.9369252,11873,0.11871981620788574
1593779548.4581795,11906,0.2111680507659912
1593779548.8794534,11933,0.052501797676086426
1593779549.0838096,11946,-0.2507981061935425
1593779549.1146054,11948,0.3634195327758789
1593779549.1301427,11949,0.017554402351379395
1593779549.4425626,11969,-0.0606309175491333
1593779549.520021,11974,0.5054653286933899
1593779549.7380903,11988,0.20194637775421143
1593779549.895315,11998,-0.24820458889007568
1593779549.9747493,12003,0.34372270107269287
1593779550.0860398,12010,0.2156970500946045
1593779550.385616,12029,0.028818368911743164
1593779550.5739534,12041,0.13265490531921387
1593779551.1222436,12076,0.27764248847961426
1593779552.0984774,12138,0.0662388801574707
1593779552.3332777,12153,0.5287219285964966
1593779552.5037942,12164,0.394350528717041
1593779552.566113,12168,0.3848879337310791
1593779552.8151124,12184,0.15508019924163818
1593779553.3340716,12217,0.23676753044128418
1593779553.477577,12226,0.2198677659034729
1593779554.1653974,12270,0.281990647315979
1593779554.4784741,12290,0.10197138786315918
1593779554.5266125,12293,0.25637733936309814
1593779554.7777767,12309,0.339765727519989
1593779555.0301154,12325,0.4726736545562744
1593779556.1420527,12396,0.21673905849456787
1593779556.283293,12405,0.41869258880615234
1593779556.773622,12436,0.09018135070800781
1593779557.07051,12455,0.46139466762542725
1593779557.117724,12458,0.4647635221481323
1593779557.4621603,12480,0.24721050262451172
1593779558.4790306,12545,0.07187473773956299
1593779558.604192,12553,0.4873737096786499
1593779558.9326518,12574,-0.12562930583953857
1593779559.27621,12596,0.07965660095214844
1593779559.7355971,12625,0.00767362117767334
1593779560.4576166,12671,0.5522781610488892
1593779560.894496,12699,0.2821359634399414
1593779561.8266149,12758,-0.08073246479034424
1593779562.075855,12774,0.19684982299804688
1593779562.5633445,12805,0.22061574459075928
1593779562.6897826,12813,0.2914090156555176
1593779563.019403,12834,-0.19925475120544434
1593779563.4104512,12859,0.250430703163147
1593779563.4899998,12864,0.33614253997802734
1593779563.694251,12877,0.22618627548217773
1593779563.8960488,12890,0.11652624607086182
1593779563.9895875,12896,0.47702622413635254
1593779564.6480148,12938,0.3637120723724365
1593779564.6637735,12939,-0.028725385665893555
1593779564.975873,12959,-0.020334720611572266
1593779565.8839307,13017,0.03238809108734131
1593779566.150192,13034,0.05108344554901123
1593779566.5726244,13061,0.218613862991333
1593779566.5876014,13062,0.18445301055908203
1593779566.7114813,13070,0.16650772094726562
1593779566.8995662,13082,0.20839059352874756
1593779567.0865803,13094,0.10492086410522461
1593779567.323228,13109,0.13737308979034424
1593779567.3867712,13113,0.3314915895462036
1593779567.6543806,13130,0.2728744149208069
1593779567.9356942,13148,0.05812728404998779
1593779568.2181814,13166,0.7247310876846313
1593779568.4551466,13181,0.270055890083313
1593779568.6150265,13191,0.21675193309783936
1593779568.663023,13194,0.5751022696495056
1593779568.855398,13206,0.8553993701934814
1593779568.871433,13207,-0.12831652164459229
1593779568.933938,13211,-0.12711352109909058
1593779569.3751097,13239,0.2656881809234619
1593779569.7826104,13265,0.11189842224121094
1593779570.297713,13298,-0.06805026531219482
1593779570.534318,13313,-0.0017919540405273438
1593779571.0953074,13349,0.03905832767486572
1593779571.9234264,13402,0.09057319164276123
1593779571.9867232,13406,-0.08859860897064209
1593779572.2999232,13426,0.3263956308364868
1593779573.062654,13475,-0.011000633239746094
1593779573.5162206,13504,0.3917046785354614
1593779574.177975,13546,0.06451523303985596
1593779574.9737735,13597,0.14348888397216797
1593779575.2077804,13612,0.08603739738464355
1593779575.3341916,13620,0.4890230894088745
1593779575.4279397,13626,0.2728896141052246
1593779576.2041836,13676,0.1813410520553589
